Time,Spacecraft Clock,MAG ID,Br,Bt,Bn,Bmag,Average Bmag,Delta,Lambda,RMS Br,RMS Bt,RMS Bn,NPTS,DFLAG
1979-03-19T03:34:20.239,16798:46:001,1,    0.098,   -0.037,   -0.533,    0.543,    0.543,-78.898,339.374,   0.011,   0.003,   0.007, 5,"""        """
1979-03-19T03:35:08.239,16798:47:001,1,    0.097,   -0.034,   -0.534,    0.543,    0.543,-79.121,340.807,   0.003,   0.003,   0.003, 5,"""        """
1979-03-19T03:35:56.239,16798:48:001,1,    0.092,   -0.033,   -0.528,    0.537,    0.537,-79.463,340.382,   0.006,   0.011,   0.009, 5,"""        """
1979-03-19T03:36:44.239,16798:49:001,1,    0.088,   -0.054,   -0.539,    0.548,    0.549,-79.131,328.663,   0.006,   0.006,   0.005, 5,"""        """
1979-03-19T03:37:32.239,16798:50:001,1,    0.094,   -0.013,   -0.514,    0.523,    0.523,-79.563,352.339,   0.004,   0.023,   0.013, 5,"""        """
1979-03-19T03:38:20.239,16798:51:001,1,    0.107,   -0.011,   -0.516,    0.527,    0.527,-78.232,354.147,   0.008,   0.013,   0.010, 5,"""        """
1979-03-19T03:39:08.239,16798:52:001,1,    0.129,   -0.008,   -0.508,    0.525,    0.525,-75.734,356.625,   0.013,   0.008,   0.007, 5,"""        """
1979-03-19T03:39:56.239,16798:53:001,1,    0.139,    0.012,   -0.494,    0.513,    0.513,-74.200,  4.873,   0.007,   0.009,   0.007, 5,"""        """
1979-03-19T03:40:44.239,16798:54:001,1,    0.134,    0.023,   -0.460,    0.479,    0.480,-73.565,  9.661,   0.012,   0.009,   0.013, 5,"""        """
1979-03-19T03:41:32.239,16798:55:001,1,    0.160,    0.033,   -0.445,    0.474,    0.474,-69.868, 11.779,   0.007,   0.014,   0.014, 5,"""        """
1979-03-19T03:42:20.239,16798:56:001,1,    0.162,    0.039,   -0.457,    0.486,    0.487,-69.923, 13.493,   0.011,   0.005,   0.011, 5,"""        """
1979-03-19T03:43:08.239,16798:57:001,1,    0.185,    0.049,   -0.444,    0.483,    0.484,-66.642, 14.760,   0.006,   0.006,   0.005, 5,"""        """
1979-03-19T03:43:56.239,16798:58:001,1,    0.174,    0.042,   -0.447,    0.481,    0.481,-68.120, 13.468,   0.001,   0.006,   0.003, 5,"""        """
1979-03-19T03:44:44.239,16798:59:001,1,    0.174,    0.015,   -0.455,    0.487,    0.488,-69.026,  5.041,   0.006,   0.022,   0.012, 5,"""        """
1979-03-19T03:45:32.239,16799:00:001,1,    0.174,   -0.029,   -0.477,    0.509,    0.509,-69.690,350.637,   0.018,   0.010,   0.010, 5,"""        """
1979-03-19T03:46:20.239,16799:01:001,1,    0.151,   -0.039,   -0.494,    0.518,    0.519,-72.500,345.594,   0.004,   0.017,   0.012, 5,"""        """
1979-03-19T03:47:08.239,16799:02:001,1,    0.163,   -0.032,   -0.477,    0.505,    0.506,-70.756,349.072,   0.023,   0.021,   0.006, 5,"""        """
1979-03-19T03:47:56.240,16799:03:001,1,    0.077,    0.035,   -0.459,    0.466,    0.468,-79.543, 24.689,   0.026,   0.026,   0.012, 5,"""        """
1979-03-19T03:48:44.240,16799:04:001,1,    0.059,    0.061,   -0.463,    0.471,    0.471,-79.561, 46.054,   0.013,   0.021,   0.004, 5,"""        """
1979-03-19T03:49:32.240,16799:05:001,1,    0.063,    0.057,   -0.472,    0.480,    0.480,-79.769, 41.995,   0.020,   0.018,   0.011, 5,"""        """
1979-03-19T03:50:20.240,16799:06:001,1,    0.112,    0.029,   -0.475,    0.488,    0.489,-76.343, 14.396,   0.023,   0.008,   0.006, 5,"""        """
1979-03-19T03:51:08.240,16799:07:001,1,    0.139,    0.011,   -0.472,    0.492,    0.492,-73.571,  4.708,   0.005,   0.008,   0.007, 5,"""        """
1979-03-19T03:51:56.240,16799:08:001,1,    0.118,    0.005,   -0.473,    0.487,    0.487,-75.971,  2.665,   0.009,   0.004,   0.001, 5,"""        """
1979-03-19T03:52:44.240,16799:09:001,1,    0.104,    0.000,   -0.478,    0.489,    0.489,-77.743,  0.043,   0.003,   0.002,   0.004, 5,"""        """
1979-03-19T03:53:32.240,16799:10:001,1,    0.119,   -0.008,   -0.480,    0.494,    0.494,-75.983,355.985,   0.003,   0.002,   0.003, 5,"""        """
